Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
Sr2NbFeO6,1,../data/Structures/Insulators/Sr2FeNbO6_RoomT_Perovskite_CollCode_8409.cif,8,41,33,19.1,13.32,8,8,87,79,64,27.6,87,15.9994,92.90638,76.90698,41.998778,31.1992536,15.9994,54.8,2750,2695.2,698.98,773.016,54.8,2,16,14,11.3,5.64,16,2,5,3,3.1,1.32,2,66,195,129,108.2,50.64,66,0.95,3.44,2.49,2.597,1.0116,3.44,1,2,1,1.9,0.18,2,0,4,4,2.4,1.92,4,0,6,6,1,1.6,0,0,0,0,0,0,0,2,8,6,5.3,1.38,6,0,1,1,0.1,0.18,0,0,2,2,1.2,0.96,2,0,6,6,1,1.6,0,0,0,0,0,0,0,0,7,7,2.3,1.28,2,9.105,54.23,45.125,19.2,14.012,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.21106628,0.379919304,0,12,229,217,98,103.2,12,-2,5,7,3.373323338,-35.83303229,0.082801333,1.109053744,0.792996666,0.000366887,0.122000269,0.121633382,0.080460281,0.049817319,0.147084,,0,1,3.98565,3.965879093,3.975764546,1.994470523,1.992825,1.993922015,3.537564151,2.819443943,2.884939111,-59.52058423,23.41549818,30.651,54.91,20.63714316,37.3524945,12.53741766
GdTiO3,1,../data/Structures/Insulators/GdTiO3_CollCode_8149.cif,8,64,56,22,16.8,8,27,87,60,66.2,24.96,87,15.9994,157.25,141.2506,50.62304,42.650784,15.9994,54.8,1941,1886.2,738.28,820.176,54.8,3,16,13,11,6,16,2,6,4,3.2,1.44,2,66,196,130,110.8,53.76,66,1.2,3.44,2.24,2.612,0.9936,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,7,7,1.4,2.24,0,4,10,6,6.4,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,7,7,1.4,2.24,0,2,16,14,6,4.8,2,9.105,32.05,22.945,15.211,7.3272,9.105,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,4.50667E-06,7.21067E-06,0,12,194,182,84.8,87.36,12,-2,3,5,3.273268354,-33.14161626,0.062472205,1.045846551,0.843819487,0.018143577,0.159585384,0.141441806,0.103074256,0.044803335,0.112101847,0.06980335,1,0,3.920201844,3.832,3.876100922,2.075421789,2.013823376,2.038595738,3.223880802,2.838314725,2.924929462,-35.35389461,23.01452062,27.49171,43.26717,12.06047675,16.10237501,11.76100694
MnO,1,../data/Structures/Insulators/MnO_CollCode_9864.cif,8,25,17,16.5,8.5,8,52,87,35,69.5,17.5,52,15.9994,54.938045,38.938645,35.4687225,19.4693225,15.9994,54.8,1519,1464.2,786.9,732.1,54.8,7,16,9,11.5,4.5,7,2,4,2,3,1,2,66,139,73,102.5,36.5,66,1.55,3.44,1.89,2.495,0.945,1.55,2,2,0,2,0,2,0,4,4,2,2,0,0,5,5,2.5,2.5,0,0,0,0,0,0,0,6,7,1,6.5,0.5,6,0,0,0,0,0,0,0,2,2,1,1,0,0,5,5,2.5,2.5,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,9.105,10.48758621,1.382586207,9.796293103,0.691293103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.00015506,0.00015506,0,12,217,205,114.5,102.5,12,-2,2,4,2.828427125,-22.64002008,8.32667E-17,1,1,0,1.9977E-16,1.9977E-16,1.20695E-16,9.05209E-17,1.01063E-16,0.107772304,1,0,3.143796749,3.143796749,3.143796749,2.223,2.223,2.223,3.143796749,3.143796749,3.143796749,-22.63995557,22.63995557,15.63999,33.668,13.44767255,15.45152979,10.98546357
Cu2Ag2O3,1,../data/Structures/Insulators/Ag2Cu2O3_CollCode_51672.cif,8,47,39,25.14285714,14.69387755,8,64,87,23,74.14285714,11.02040816,87,15.9994,107.8682,91.8688,55.83237143,34.14254694,15.9994,54.8,1357.77,1302.97,764.2571429,608.1061224,54.8,11,16,5,13.14285714,2.448979592,16,2,5,3,3.428571429,1.224489796,2,66,145,79,107.4285714,35.51020408,66,1.9,3.44,1.54,2.568571429,0.746938776,3.44,1,2,1,1.428571429,0.489795918,2,0,4,4,1.714285714,1.959183673,4,0,10,10,5.714285714,4.897959184,0,0,0,0,0,0,0,6,11,5,8.857142857,2.448979592,6,0,1,1,0.571428571,0.489795918,0,0,2,2,0.857142857,0.979591837,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.428571429,0.489795918,2,9.105,16.33,7.225,11.73071429,2.628163265,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,133.7142857,104.3265306,12,-2,2,4,2.193741097,-18.03435629,0.095111422,1.166444988,0.925041241,0.162392448,0.182139113,0.019746664,0.174481814,0.005159442,0.178654575,0.163095186,1,0,3.387049763,2.9431,3.29825981,2.073036904,2.073036904,2.073036904,2.945710831,2.54830528,2.747008056,-10.19510604,21.90284875,7.576234,21.4844,9.542333461,9.864742868,13.22687351
La2O3,1,../data/Structures/Insulators/La2O3_CollCode_56771.cif,8,57,49,27.6,23.52,8,13,87,74,57.4,35.52,87,15.9994,138.90547,122.90607,65.161828,58.9949136,15.9994,54.8,1193,1138.2,510.08,546.336,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,207,141,122.4,67.68,66,1.1,3.44,2.34,2.504,1.1232,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,9.105,36.8975,27.7925,20.222,13.3404,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,-2,3,5,3.535533906,-29.40777944,0.035192575,1.062970655,0.956009281,0.060859239,0.134391521,0.073532282,0.099000551,0.028312776,0.066580281,0.283363664,1,0,3.778303731,3.778303731,3.778303731,2.727266722,2.365241997,2.51637256,3.141072793,2.895968168,3.059371252,-29.00809124,20.11557814,19.1773,49.95,26.96155854,16.51316941,16.4480603
LaVO3,1,../data/Structures/Insulators/LaVO3_HT_CollCode_73898.cif,8,57,49,20.8,15.36,8,13,87,74,64,27.6,87,15.9994,138.90547,122.90607,47.569034,37.8835608,15.9994,54.8,2183,2128.2,708.08,783.936,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,207,141,111.6,54.72,66,1.1,3.44,2.34,2.61,0.996,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,9.105,36.8975,27.7925,15.4445,8.5812,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,-2,3,5,3.273268354,-32.7885831,0.076013037,1.076872816,0.809967407,0.003003624,0.135296815,0.132293191,0.094738435,0.045202443,0.134282513,0.020531712,1,0,3.927614073,3.92434,3.925977036,2.004440895,2.002177594,2.003490835,3.460551263,2.802109447,2.945394232,-36.70184845,22.25025422,29.3111,46.709,13.73011237,14.74290647,12.10749253
CaMn7O12,1,../data/Structures/Insulators/CaMn7O12_LT_CollCode_252388.cif,8,25,17,14.55,7.86,8,7,87,80,70.75,19.5,87,15.9994,54.938045,38.938645,30.83185575,17.7989469,15.9994,54.8,1519,1464.2,620.28,678.576,54.8,2,16,14,12.15,4.62,16,2,4,2,2.8,0.96,2,66,176,110,97.05,37.26,66,1,3.44,2.44,2.6565,0.9402,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.75,2.275,0,0,0,0,0,0,0,2,7,5,6.15,0.595,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1.75,2.275,0,0,0,0,0,0,0,0,5,5,2.95,1.435,2,9.105,37.77,28.665,11.02215517,2.674784483,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000108542,0.000141105,0,12,225,213,94.4,98.88,12,-2,7,9,3.468990964,-36.30741899,0.065101881,1.150259704,0.833033275,0.000840732,0.185375311,0.184534578,0.1336974,0.052964378,0.106982134,0.134209206,1,0,3.685865303,3.17131,3.421548182,2.815935339,1.891263458,2.15574082,2.935375833,2.603678857,2.773255088,-25.74852828,25.42757944,51.21,72.41,16.99148116,-14.42438419,10.01430757
PbTiO3,1,../data/Structures/Insulators/PbTiO3_CollCode_61168.cif,8,82,74,25.6,22.56,8,43,87,44,77,13.6,87,15.9994,207.2,191.2006,60.61304,58.634784,15.9994,54.8,1941,1886.2,541.202,583.6824,54.8,4,16,12,13.2,3.68,16,2,6,4,3.2,1.44,2,66,160,94,100.8,41.76,66,1.54,3.44,1.9,2.838,0.7224,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2.4,3.04,0,0,14,14,2.8,4.48,0,4,28,24,10,7.2,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,8,6,3.6,1.92,2,9.105,28.11,19.005,14.423,6.3816,9.105,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,4.50667E-06,7.21067E-06,0,12,225,213,91,94.8,12,-2,4,6,3.380617019,-36.14509479,0.084094529,1.113166685,0.789763678,0.045754431,0.134123065,0.088368634,0.102656132,0.033308608,0.146272021,0.162532411,1,0,3.902,3.902,3.902,1.978917995,1.7700404,1.926698597,2.833425767,2.75913066,2.803707724,-44.82281151,23.72164291,43.26717,99.299,52.34150453,10.0927255,12.65552204
FeO,1,../data/Structures/Insulators/FeO_CollCode_82233.cif,8,26,18,17,9,8,55,87,32,71,16,55,15.9994,55.845,39.8456,35.9222,19.9228,15.9994,54.8,1811,1756.2,932.9,878.1,54.8,8,16,8,12,4,8,2,4,2,3,1,2,66,132,66,99,33,66,1.83,3.44,1.61,2.635,0.805,1.83,2,2,0,2,0,2,0,4,4,2,2,0,0,6,6,3,3,0,0,0,0,0,0,0,6,8,2,7,1,6,0,0,0,0,0,0,0,2,2,1,1,0,0,4,4,2,2,0,0,0,0,0,0,0,2,4,2,3,1,2,9.105,10.73,1.625,9.9175,0.8125,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,1.0553314,1.0553314,0,12,229,217,120.5,108.5,12,-2,2,4,2.828427125,-23.26803728,5.55112E-17,1,1,0,2.05312E-16,2.05312E-16,5.56053E-17,7.48532E-17,2.19417E-16,0.083314943,1,0,3.058943935,3.058943935,3.058943935,2.163,2.163,2.163,3.058943935,3.058943935,3.058943935,-23.26797098,23.26797098,16.1992,30.651,9.744407415,15.96866752,10.11974475
Cd(RhO2)2,1,../data/Structures/Insulators/CdRh2O4_Spinel_RoomT_CollCode_262941.cif,8,48,40,24.28571429,18.6122449,8,59,87,28,76.57142857,11.91836735,87,15.9994,112.411,96.4116,54.6028,44.11817143,15.9994,54.8,2237,2182.2,755.3457143,846.6595918,54.8,9,16,7,13.42857143,2.93877551,16,2,5,3,3.285714286,1.469387755,2,66,144,78,98.85714286,37.55102041,66,1.69,3.44,1.75,2.858571429,0.664489796,3.44,1,2,1,1.714285714,0.408163265,2,0,4,4,2.285714286,1.959183673,4,0,10,10,3.714285714,4.244897959,0,0,0,0,0,0,0,6,12,6,7.714285714,1.959183673,6,0,1,1,0.285714286,0.408163265,0,0,2,2,1.142857143,0.979591837,2,0,2,2,0.571428571,0.816326531,0,0,0,0,0,0,0,0,3,3,2,0.571428571,2,9.105,19.495,10.39,11.885,3.177142857,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,98.85714286,99.26530612,12,-2,3,5,3.082207001,-31.56558014,0.06525648,1.046832368,0.88580116,3.61243E-17,0.188791524,0.188791524,0.132076005,0.075472003,0.144709495,0.119413277,1,0,3.083579536,3.083579536,3.083579536,2.048895462,2.048895462,2.048895462,3.483211443,2.683947628,3.090040037,-33.78752756,24.15875587,31.06,42,6.270216123,12.14746123,11.84710992
Sr2La2Fe2O7.84,1,../data/Structures/Insulators/LaSrFeO4_CollCode_188895.cif,8,57,49,22.01734104,15.88091817,8,8,87,79,60.26589595,30.28834909,87,15.9994,138.90547,122.90607,49.86822514,38.37161693,15.9994,54.8,1811,1756.2,616.8809249,636.8084467,54.8,2,16,14,10.94219653,5.730228207,16,2,6,4,3.300578035,1.473487253,2,66,207,141,114.5549133,55.01019078,66,0.95,3.44,2.49,2.509364162,1.05436199,3.44,2,2,0,2,0,2,0,4,4,2.265895954,1.964649671,4,0,6,6,1.011560694,1.441745464,0,0,0,0,0,0,0,2,8,6,5.277456647,1.60546627,6,0,0,0,0,0,0,0,2,2,1.132947977,0.982324835,2,0,9,9,1.878612717,2.671322129,0,0,0,0,0,0,0,0,9,9,3.011560694,2.016438905,2,9.105,54.23,45.125,19.87703757,14.84781065,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.305009075,0.521865238,0,12,229,217,100.4393064,100.1971332,12,-2,3,5,2.934928613,-27.39900416,0.073215065,1.084733558,0.789992254,0.039275776,0.128001456,0.088725681,0.081517298,0.032552697,0.191130662,,0,1,6.907314589,6.907314589,6.907314589,2.14861878,1.93545,2.04203439,3.416485539,2.737139639,2.953473413,-35.11524584,22.29136588,28.338712,51.02856,20.60515216,14.30546399,13.57506225
LaVO3,1,../data/Structures/Insulators/LaVO3_LT_CollCode_73900.cif,8,57,49,20.8,15.36,8,13,87,74,64,27.6,87,15.9994,138.90547,122.90607,47.569034,37.8835608,15.9994,54.8,2183,2128.2,708.08,783.936,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,207,141,111.6,54.72,66,1.1,3.44,2.34,2.61,0.996,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,9.105,36.8975,27.7925,15.4445,8.5812,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,-2,3,5,3.273268354,-32.82367435,0.075984242,1.076616223,0.809651963,0.014778828,0.137412468,0.122633641,0.096617454,0.041723507,0.134400502,0.027139191,1,0,3.945138558,3.879755,3.912446779,2.049620586,1.977226444,2.001869411,3.479636049,2.784524088,2.940506556,-36.69837688,22.3140295,29.3111,46.709,13.71742821,14.79738881,12.07680459
Eu2CuO4,1,../data/Structures/Insulators/Eu2CuO4_CollCode_71183.cif,8,63,55,26.71428571,21.3877551,8,25,87,62,66,24,87,15.9994,151.964,135.9646,61.6388,52.15931429,15.9994,54.8,1357.77,1302.97,538.1385714,552.3869388,54.8,3,16,13,11.57142857,5.06122449,16,2,6,4,3.428571429,1.632653061,2,66,198,132,113.1428571,53.87755102,66,1.185,3.44,2.255,2.575714286,0.987755102,3.44,1,2,1,1.857142857,0.244897959,2,0,4,4,2.285714286,1.959183673,4,0,10,10,1.428571429,2.448979592,0,0,7,7,2,2.857142857,0,6,11,5,7.571428571,1.795918367,6,0,1,1,0.142857143,0.244897959,0,0,2,2,1.142857143,0.979591837,2,0,0,0,0,0,0,0,7,7,2,2.857142857,0,1,7,6,3.285714286,2.12244898,2,9.105,36.46,27.355,17.20142857,11.00489796,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,104.4285714,105.6326531,12,-2,3,5,3.082207001,-28.88407836,0.025059265,1.043853713,0.978303106,0.087981484,0.275142068,0.187160584,0.143552155,0.037597118,0.0583639,0.198367468,1,0,6.559728117,6.559728117,6.559728117,1.9506,1.9506,1.9506,2.97575,2.758564975,2.903354992,-24.82441395,22.05320553,20.29239,36.841,14.35345042,11.49224902,12.93971852
NbO2,2,../data/Structures/MIT_materials/LowT/NbO2_LT_CollCode_75197.cif,8,41,33,19,14.66666667,8,47,87,40,73.66666667,17.77777778,87,15.9994,92.90638,76.90698,41.63506,34.18088,15.9994,54.8,2750,2695.2,953.2,1197.866667,54.8,5,16,11,12.33333333,4.888888889,16,2,5,3,3,1.333333333,2,66,164,98,98.66666667,43.55555556,66,1.6,3.44,1.84,2.826666667,0.817777778,3.44,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,5,6,1,5.666666667,0.444444444,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,6,6,2,2.666666667,0,0,0,0,0,0,0,2,7,5,3.666666667,2.222222222,2,9.105,18.18,9.075,12.13,4.033333333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,84.33333333,96.44444444,12,-2,4,6,4.242640687,-44.43790504,0.094228049,1.075647617,0.855793774,0.042339183,0.169773455,0.127434272,0.124242882,0.053618696,0.171707705,0.137111813,1,0,3.628579965,2.704057365,3.315137819,2.17043905,1.913587645,2.05728829,3.631803632,2.699614395,2.982245909,-41.49900022,25.70185306,37.611,50.5728,8.61819476,14.87970225,11.70471512
Fe3O4,2,../data/Structures/MIT_materials/LowT/Fe3O4_LT_CollCode_35003.cif,8,26,18,15.71428571,8.816326531,8,55,87,32,73.28571429,15.67346939,87,15.9994,55.845,39.8456,33.07608571,19.51621224,15.9994,54.8,1811,1756.2,807.4571429,860.1795918,54.8,8,16,8,12.57142857,3.918367347,16,2,4,2,2.857142857,0.979591837,2,66,132,66,94.28571429,32.32653061,66,1.83,3.44,1.61,2.75,0.788571429,3.44,2,2,0,2,0,2,0,4,4,2.285714286,1.959183673,4,0,6,6,2.571428571,2.93877551,0,0,0,0,0,0,0,6,8,2,6.857142857,0.979591837,6,0,0,0,0,0,0,0,2,2,1.142857143,0.979591837,2,0,4,4,1.714285714,1.959183673,0,0,0,0,0,0,0,2,4,2,2.857142857,0.979591837,2,9.105,10.73,1.625,9.801428571,0.795918367,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.904569771,1.033794024,0,12,229,217,105,106.2857143,12,-2,3,5,3.082207001,-31.95877966,0.058380847,1.063287405,0.919508704,0.008578809,0.192684773,0.184105964,0.137067829,0.068506975,0.098516745,0.335393741,1,0,3.651338091,2.845038952,3.296382086,2.130993405,1.835406376,2.014036154,3.107227343,2.723171246,2.952548534,-18.16776885,26.11176016,30.651,54.91,19.89068054,-1.231935204,10.51843631
PrNiO3,2,../data/Structures/MIT_materials/LowT/PrNiO3_LT_CollCode_67719.cif,8,59,51,22.2,17.04,8,17,87,70,67.8,23.04,87,15.9994,140.90765,124.90825,49.51985,40.22454,15.9994,54.8,1728,1673.2,619.28,677.376,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,203,137,105,46.8,66,1.13,3.44,2.31,2.672,0.9216,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,3,3,0.6,0.96,0,5,10,5,6.6,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,11,11,2.2,3.52,0,2,11,9,3.8,2.88,2,9.105,35.675,26.57,14.662,8.4052,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,91,94.8,12,-2,3,5,3.273268354,-33.72578343,0.076431528,1.079111035,0.808921179,0.004263348,0.134029046,0.129765698,0.092959733,0.044937401,0.135347099,0.337468369,1,0,3.817012992,3.81135,3.814181496,1.94764408,1.941870586,1.944162598,3.362315573,2.715010384,2.86187994,-37.8394516,22.85992266,35.187,54.92,15.95770771,10.39495039,11.10578271
LuFe4(CuO4)3,2,../data/Structures/MIT_materials/LowT/LuCu3Fe4O12_LT_CollCode_237411.cif,8,71,63,17.9,11.88,8,41,87,46,74.85,14.58,87,15.9994,174.9668,158.9674,39.04888,27.659376,15.9994,54.8,1936,1881.2,695.5455,768.8946,54.8,3,16,13,13,3.6,16,2,6,4,2.9,1.08,2,66,187,121,95.15,34.98,66,1.27,3.44,2.17,2.7785,0.7938,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,10,10,2.75,3.475,0,0,14,14,0.7,1.33,0,6,17,11,7.7,2.04,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,9,9,1.25,1.875,0,0,0,0,0,0,0,1,9,8,2.6,1.2,2,9.105,28.865,19.76,10.71275,1.9293,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.422244915,0.675367154,0,12,229,217,96.45,101.34,12,-2,3,5,3.230291412,-35.69379326,0.060321811,1.114111246,0.846416338,0.000282957,0.184071376,0.183788419,0.125114427,0.062259636,0.09950871,0.411944398,1,0,3.642885,3.642885,3.642885,2.780637768,1.939427635,2.360032702,2.920282037,2.553100144,2.736476456,-33.66401516,24.42019886,36.841,57.38,16.58618513,7.430935954,9.66866204
V2O3,2,../data/Structures/MIT_materials/LowT/V2O3_LT_CollCode_6286.cif,8,23,15,14,7.2,8,46,87,41,70.6,19.68,87,15.9994,50.9415,34.9421,29.97624,16.772208,15.9994,54.8,2183,2128.2,906.08,1021.536,54.8,5,16,11,11.6,5.28,16,2,4,2,2.8,0.96,2,66,153,87,100.8,41.76,66,1.63,3.44,1.81,2.716,0.8688,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,1.2,1.44,0,0,0,0,0,0,0,5,6,1,5.6,0.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,2.8,3.36,0,0,0,0,0,0,0,2,7,5,4,2.4,2,9.105,13.01,3.905,10.667,1.8744,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,-2,3,5,3.535533906,-35.7413762,0.075906308,1.065504523,0.905117115,0.02305093,0.177660218,0.154609288,0.115728557,0.074142102,0.133844192,0.033054702,1,0,3.726952254,2.743907329,3.233706095,2.097271942,1.956344003,2.015372743,2.994967999,2.642965223,2.838191024,-34.51278159,25.18015781,29.3111,46.709,12.94491337,15.52611681,9.99693224
YbFe4(CuO4)3,2,../data/Structures/MIT_materials/LowT/YbCu3Fe4O12_LT_CollCode_237410.cif,8,70,62,17.85,11.82,8,39,87,48,74.75,14.7,87,15.9994,173.054,157.0546,38.95324,27.544608,15.9994,54.8,1811,1756.2,653.3455,718.2546,54.8,3,16,13,13,3.6,16,2,6,4,2.9,1.08,2,66,187,121,95.15,34.98,66,1.26,3.44,2.18,2.778,0.7944,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,10,10,2.7,3.51,0,0,14,14,0.7,1.33,0,6,16,10,7.65,1.98,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,0,0,0,0,0,0,4,4,2.15,0.74,2,9.105,34.12,25.015,10.9755,2.3428,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,98,103.2,12,-2,3,5,3.230291412,-35.677624,0.060192041,1.113758245,0.843908082,0.00017306,0.184745782,0.184572722,0.125187893,0.062280353,0.099030377,0.41187389,1,0,3.644665,3.644665,3.644665,2.784525968,1.938526015,2.361525992,2.921890811,2.548725049,2.738187047,-33.66443455,24.40672647,36.841,57.38,16.58811563,7.421741164,9.682841979
